Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
PUT,/criminal/55,1,0,5.468728000323608,5.468728000323608,5.468728000323608,5.468728000323608,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/550,1,0,5.3481519998968,5.3481519998968,5.3481519998968,5.3481519998968,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/551,1,0,3.4169000000474625,3.4169000000474625,3.4169000000474625,3.4169000000474625,51.0,0.0011136522204502012,0.0,3,3,3,3,3,3,3,3,3,3,3
PUT,/criminal/552,1,0,5.509964999873773,5.509964999873773,5.509964999873773,5.509964999873773,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/553,1,0,3.7741679998362088,3.7741679998362088,3.7741679998362088,3.7741679998362088,51.0,0.0011136522204502012,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/554,1,0,5.28160800013211,5.28160800013211,5.28160800013211,5.28160800013211,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/555,1,0,3.5752359999605687,3.5752359999605687,3.5752359999605687,3.5752359999605687,51.0,0.0011136522204502012,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/556,1,0,5.368309999994381,5.368309999994381,5.368309999994381,5.368309999994381,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/557,1,0,3.753871000299114,3.753871000299114,3.753871000299114,3.753871000299114,51.0,0.0011136522204502012,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/558,1,0,5.252312999800779,5.252312999800779,5.252312999800779,5.252312999800779,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/559,1,0,3.2566309996582277,3.2566309996582277,3.2566309996582277,3.2566309996582277,51.0,0.0011136522204502012,0.0,3,3,3,3,3,3,3,3,3,3,3
PUT,/criminal/56,1,0,5.427391000011994,5.427391000011994,5.427391000011994,5.427391000011994,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/560,1,0,5.507128999852284,5.507128999852284,5.507128999852284,5.507128999852284,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/561,1,0,5.420687999958318,5.420687999958318,5.420687999958318,5.420687999958318,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/562,1,0,4.383879000215529,4.383879000215529,4.383879000215529,4.383879000215529,51.0,0.0011136522204502012,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/563,1,0,3.3284339997408097,3.3284339997408097,3.3284339997408097,3.3284339997408097,51.0,0.0011136522204502012,0.0,3,3,3,3,3,3,3,3,3,3,3
PUT,/criminal/564,1,0,5.642081999667425,5.642081999667425,5.642081999667425,5.642081999667425,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/565,1,0,3.38303700027609,3.38303700027609,3.38303700027609,3.38303700027609,51.0,0.0011136522204502012,0.0,3,3,3,3,3,3,3,3,3,3,3
